Gene_Name,Control 1,Control 2,Experimental 1,Experimental 2,Exp3,Exp4,Exp5,Exp6
6464,19654,290,18257,9020,16874,17746,11018,18972
6465,18939,17490,3718,18426,8990,17327,5339,2664
6466,6302,9229,10027,5083,18448,279,16474,6955
6467,3130,19729,11944,8748,10364,326,15232,11652
6468,1942,8424,9786,18940,1415,11584,927,964
6469,16489,16928,16689,10172,3821,14725,952,6218
6470,2503,1682,7974,12487,18878,10503,455,5719
6471,1088,2179,5320,13182,4274,1299,783,7685
6472,17718,3056,10797,5018,17006,1501,6025,2771
6473,418,7661,14280,127,9664,6626,19181,8996
6474,16228,15388,8874,2017,14190,18034,9729,8429
6475,12764,2185,5947,14193,8364,9375,13992,4304
6476,12338,11604,8543,14100,4667,16603,17534,19693
6477,2902,6865,3802,538,7717,4617,12374,7553
6478,4723,5775,9813,19588,12008,2816,5533,11172
6479,269,3810,10844,15401,17907,3837,3478,1228
6480,2376,18355,8878,1945,18085,3443,8663,10187
6481,18007,18327,15345,14521,3118,9901,8206,13601
6482,18047,4105,12333,554,2678,4039,18511,9170
6483,10626,13347,601,494,2913,12444,16885,11487
6484,8171,19181,9557,4800,4545,15665,17869,19433
6485,17592,13064,14445,13182,9331,1578,10965,8360
6486,11902,1792,10152,73,18010,9224,17396,19766
6487,1124,712,11496,5964,14253,19769,3760,3820
6488,7449,19908,4130,10235,6256,4565,19421,10717
6489,19954,15582,10830,15023,1570,12323,10953,4314
6490,1842,17517,14578,14039,14054,13365,5098,18798
6491,19142,10456,4718,18103,17127,6910,9306,3771
6492,11056,16467,9921,6490,10488,19434,8028,4638
6493,19511,16006,1665,17826,14980,8546,7376,13079
6494,10542,15245,5893,12748,7977,554,19136,2464
6495,16663,5843,5032,14744,3765,10082,9619,3807
6496,16285,18859,16834,3816,10692,16124,11386,17184
6497,1621,17296,10481,2989,4039,3671,18866,14612
6498,3561,9138,10640,12224,8056,12074,7118,1773
6499,15936,7758,18782,4130,14118,1699,14703,6502
6500,19645,14575,3567,994,17285,18825,15641,8667
6501,19496,3502,1695,13881,18655,14620,15090,16657
6502,18254,10352,16472,533,9890,8399,15068,2402
6503,18412,12084,14085,8385,19139,13358,11857,13605
6504,1267,16600,19313,12980,15012,7161,7635,155
6505,7588,4481,13713,16673,5314,8700,19094,5871
6506,10575,6664,17565,11214,354,7891,14557,9475
6507,17833,16186,2176,11738,10516,14426,15549,5329
6508,11328,16955,3882,18313,7341,955,7929,4057
6509,16901,2631,4084,15517,19055,18854,1265,5782
6510,15456,6982,1700,8351,6159,14779,2351,11029
6511,1740,9299,2136,8697,555,10077,10328,17305
6512,8121,13301,6167,9311,3421,4548,18256,6080
6513,14003,6584,14713,3007,13443,5408,11255,4704
6514,7948,2080,18217,11437,4388,14981,396,16354
6515,14303,11993,17798,19441,2686,6908,1683,11184
6516,5791,571,16114,14021,15029,14569,1588,16112
6517,3621,13071,15472,11587,2655,13085,7016,12602
6518,6281,15471,7823,9933,17607,8455,13000,8944
6519,6754,18212,5667,14504,15700,5897,6854,14511
6520,12619,3047,8060,8347,1052,11454,13627,16735
6521,18340,1288,16226,5567,12390,9805,3826,1639
6522,7524,2052,131,3153,4524,6987,11869,5743
6523,13701,9070,2250,10476,276,4884,5701,7021
6524,8354,19583,9801,13081,18270,3300,18534,12107
6525,9964,717,6179,19525,9464,2452,4832,4957
6526,16574,11865,3016,12045,9993,12047,4794,4016
6527,5061,2380,19820,13079,7118,16588,15147,5051
6528,16904,18261,7503,17351,9237,11661,19950,2345
6529,10353,16898,13554,16635,3580,1206,6638,10350
6530,2083,10631,13799,5294,11654,8312,523,4595
6531,1487,16591,15090,2514,4404,15858,12842,10626
6532,1231,4022,2869,9189,18509,17368,218,16000
6533,8167,13862,795,6070,19858,17696,17983,1614
6534,15472,7681,11735,10879,16475,18684,18862,11227
6535,4080,5790,16157,8761,13425,16809,3129,14275
6536,8916,16162,430,9011,16210,8608,13858,19366
6537,17109,14424,15404,17000,10262,17172,10503,5017
6538,15067,341,14290,9502,10870,16976,18139,5338
6539,7926,11607,17912,13586,7169,10723,1453,9651
6540,13083,12604,15784,4420,19435,7677,9193,14398
6541,18392,14184,1633,2684,11153,2542,2461,2594
6542,2785,14308,19607,13031,14678,909,11391,4500
6543,17603,6125,9681,9602,3364,13847,19534,11972
6544,7579,13036,10646,8529,15083,9140,7118,2128
6545,7739,8218,17162,2569,8213,15592,14332,15020
6546,7382,12215,18000,1680,14162,13158,10226,7336
6547,4335,19556,2393,16951,2638,7850,17669,8954
6548,17556,5505,16389,5167,11377,12063,3475,12611
6549,15899,15748,8764,4593,10115,461,11326,626
6550,16574,7477,8919,15224,8662,16270,13985,13688
6551,18834,16807,10524,15824,13122,5587,10639,18588
6552,6588,12700,6828,16980,1561,1718,14977,17217
6553,6112,12725,19184,453,5608,2557,4266,4064
6554,6324,6066,9455,266,2240,5261,13581,17217
6555,11739,441,19792,4080,8404,12020,16837,4182
6556,6789,17748,252,5905,5932,3965,7491,3996
6557,11489,12775,2668,7783,5299,19009,2893,3115
6558,625,10727,13945,13661,10068,16479,2429,14885
6559,17727,4624,10721,14111,3203,5162,6789,9890
6560,3104,1352,12785,1774,10449,14868,11037,2805
6561,1184,1551,723,10450,5828,342,6521,1622
6562,9111,14342,18018,629,6558,19757,8104,12967
6563,16902,19649,3065,216,2869,17541,9334,16953
6564,2406,2686,13740,13294,10862,12207,2177,15883
6565,204,5074,5552,2325,7238,11589,10087,16026
6566,9771,14304,4814,1447,3058,17129,1521,5558
6567,19297,228,18154,1530,1185,16278,217,11420
6568,13174,2003,4725,8832,18970,11149,5547,6976
6569,439,9840,4504,1188,5930,17113,17290,5167
6570,11037,367,4751,1734,7509,15662,2145,4470
6571,5436,12132,6158,6126,4500,14574,16421,11615
6572,11426,9399,4933,4086,10762,2136,9429,6868
6573,200,7077,8669,9395,11693,13087,7323,13733
6574,3551,8850,2083,7326,8778,13791,7182,14418
6575,10098,15884,2487,914,17607,9412,15859,11228
6576,17123,6990,6163,4083,13184,333,11794,14029
6577,12542,7924,5471,11203,13061,8372,2195,18527
6578,5744,17863,5161,4181,2142,18764,13731,12170
6579,5824,6007,2251,13194,19867,8703,14308,7438
6580,17924,2880,3690,4876,19722,13787,14808,6571
6581,9557,2967,15430,1314,4544,9122,5598,5157
6582,3828,8971,19188,15725,7476,3026,4643,3925
6583,10705,3832,13513,7314,11347,6257,235,10267
6584,10266,3523,19474,6538,17607,18755,2820,17443
6585,5260,10194,2644,2988,17023,15264,9388,7770
6586,2755,3517,8225,15459,85,775,2972,13210
6587,17073,16765,2699,9486,11042,13181,11674,19910
6588,9965,2422,19926,16576,7504,4315,2313,2467
6589,12565,11300,19597,13888,7733,17219,15345,11374
6590,11783,11005,14946,19881,9870,12599,1767,12000
6591,1604,4656,19718,5537,16165,11837,2169,6495
6592,9786,8808,16638,17770,219,7289,13871,19429
6593,4438,5000,22,7149,19483,58,6962,11797
6594,12226,6886,17519,18443,19581,11690,12307,12911
6595,13606,11382,8554,15991,18375,3867,1333,5829
6596,15371,1257,6383,15839,11392,15942,10695,14160
6597,4857,11492,16690,4384,468,16705,19080,15744
6598,4124,4514,13910,2898,17204,13221,5322,17412
6599,13969,4390,4870,19791,18027,7295,3694,6422
6600,11373,14148,15954,14147,3126,18883,17366,4323
6601,2032,5542,9488,17674,15662,5836,9810,13519
6602,6774,11734,15525,8592,10880,4062,6820,395
6603,8436,13503,19669,19223,6310,17184,6580,13207
6604,1659,614,15580,7230,15868,8898,19848,15459
6605,5920,3706,13967,2120,14903,4803,18079,19154
6606,7007,7681,13381,18244,15484,12656,14628,15100
6607,5137,16512,10694,6554,12823,14419,18815,17451
6608,9865,14524,8489,14823,7300,11854,11310,1815
6609,285,4943,18926,4054,748,379,17155,1141
6610,14426,12407,16498,6353,15397,2106,12535,11902
6611,16503,4621,1661,8354,1502,6288,10453,11338
6612,370,19202,6433,8836,4252,17304,17662,8963
6613,7165,3914,17967,5045,16844,7841,7353,1197
6614,3972,10371,3059,2704,17359,3394,12845,5342
6615,2189,886,16537,4159,17437,12733,17960,7616
6616,11545,13832,8713,18451,11508,15427,17483,18403
6617,11527,8855,9839,19822,15621,14357,13366,2682
6618,12798,4234,12662,12132,10179,7845,19853,17057
6619,3084,7596,4558,3208,6187,810,7341,14929
6620,12779,19328,8254,5410,6726,14218,2451,8370
6621,3802,8731,14079,16749,14962,19289,3357,8651
6622,7140,8935,13241,3640,8597,9896,19292,19595
6623,2677,16864,5836,5849,6672,11412,4796,13011
6624,4565,1710,6291,6243,13298,9078,3000,3176
6625,9656,16349,10,17041,15208,12216,15091,6411
6626,18136,9501,6527,6308,16567,932,9197,3414
6627,11408,1495,19805,668,1544,6373,18670,10449
6628,17242,17121,8797,5295,18098,10992,14188,10614
6629,15705,6490,1596,15721,14922,14013,9150,19255
6630,12300,13303,14661,208,14648,6762,14182,19741
6631,867,6654,3685,6231,5223,5752,8071,323
6632,15556,2836,3140,18929,4279,12369,3247,14889
6633,772,11945,6878,356,7643,9979,6401,17288
6634,4344,16288,4946,16422,4937,7298,2694,6082
6635,1774,534,7944,10038,6903,12725,17312,5017
6636,14410,1865,15333,777,2431,1458,1003,11505
6637,8130,2210,3530,19723,965,3642,15692,15647
6638,12394,8719,19472,8883,550,5083,15245,12162
6639,1000,14616,16320,10704,16452,2311,11034,7993
6640,14229,15303,836,10625,14007,2253,18876,3544
6641,19981,19034,9469,6386,8474,19258,16934,7324
6642,13717,9166,9483,17378,8375,3753,14915,1298
6643,19689,95,13228,8118,5550,600,7590,14541
6644,17703,19227,7663,13128,19140,17868,10646,13662
6645,16119,11578,3610,9780,15637,18084,10339,9401
6646,8137,19319,3726,5297,10964,15660,7663,9134
6647,19938,17524,15883,14705,3616,6188,5680,1155
6648,14315,7848,4233,6323,11544,17496,12556,18002
6649,9170,10972,11172,8118,6051,14461,17311,16514
6650,3250,17667,16738,5902,1789,6634,8053,18626
6651,18199,106,2346,10563,1967,16729,85,10864
6652,15779,9257,13129,5071,1463,17342,15265,2168
6653,3302,18956,16620,538,6388,9197,480,15412
6654,17696,11911,969,11413,14409,10042,11018,1291
6655,7244,8451,8551,7769,3811,17273,13718,4938
6656,4679,15798,13464,12088,8874,12352,15252,19635
6657,19315,17357,205,2679,8110,8106,16089,1156
6658,18656,13541,13923,16887,2482,8867,16314,14529
6659,18532,2673,12906,11996,3543,8408,12019,1567
6660,17649,9755,4396,2862,9846,5103,9480,4074
6661,4764,3386,19935,7795,11033,12155,15439,15974
6662,4182,8449,850,11017,15641,19489,16841,16761
6663,7879,7280,14014,5624,3291,16074,12369,5401
6664,2019,8456,6519,206,6947,18543,6276,12051
6665,14929,7838,5098,8553,2529,15213,2746,16081
6666,17215,5463,668,13186,10277,12039,1862,11306
6667,3128,12214,17844,1615,7539,8654,9786,5788
6668,13052,102,164,3260,6851,18980,1078,1076
6669,1019,1990,6462,9198,5704,702,15067,13640
6670,831,8962,157,19892,4477,11726,17646,17654
6671,10778,14214,5152,9429,8275,7532,19295,14661
6672,642,11172,4142,7040,8066,13056,11227,13482
6673,7169,3642,16374,14151,14395,13263,2637,16697
6674,3029,18830,7858,15674,5708,10112,12806,2970
6675,11970,2302,357,7305,1425,17291,17343,10443
6676,2661,11983,15495,10066,971,7336,11842,5679
6677,8659,12287,538,13670,13558,7040,16651,8073
6678,14880,13102,14358,16863,6078,19152,14166,7229
6679,14483,18276,5839,8550,4751,17565,374,16454
6680,7509,17437,5864,1268,3491,7716,1023,1570
6681,1435,11997,7585,4527,16032,6323,3372,19020
6682,14175,18749,2764,19660,15175,1004,15381,8036
6683,4477,12542,4234,965,18865,9485,6793,19840
6684,14815,19028,17678,3099,14075,5329,19848,18295
6685,17709,13109,3725,5713,17615,12286,3210,15634
6686,13625,6586,13406,18661,1408,10415,6386,16097
6687,3977,12122,11715,15971,4363,4055,15349,1286
6688,12654,7110,6682,4917,2689,12371,5933,12939
6689,11958,6961,3193,12394,17453,4432,1134,14457
6690,6298,11408,8876,16564,19121,16390,16525,15753
6691,13891,761,14926,659,4629,19128,14825,9882
6692,18799,8322,11474,3599,13648,2416,15938,17452
6693,2386,8811,2167,347,2803,6278,16479,14248
6694,8127,16339,8362,19065,19210,15606,8239,15287
6695,16423,8268,10162,16508,15483,17442,15835,9120
6696,6372,15090,5987,14801,19082,11264,13046,5293
6697,13562,18171,3901,16267,17133,3996,19663,18491
6698,17419,18757,15534,15282,6470,4752,419,15481
6699,10087,7271,8106,2658,1651,15540,17475,15701
6700,5997,2268,6214,12908,15847,15376,15883,9895
6701,2930,12169,4225,4929,6146,16240,7487,13505
6702,12568,8684,19226,16270,10126,3924,11707,14958
6703,2695,16172,12990,9357,7445,14510,5553,5134
6704,11043,5166,5354,221,12330,13041,2294,11780
6705,18472,4138,3785,9260,18288,9582,9959,72
6706,11186,18893,9644,5772,8273,5181,17013,8545
6707,5519,11805,8682,6217,12448,13369,4274,17944
6708,562,696,8704,17319,12859,18025,19084,2304
6709,13158,11761,8885,8164,13553,10651,12563,976
6710,14233,19332,13125,744,10342,9193,11682,15490
6711,10919,4541,14430,17196,1017,8143,5306,5991
6712,16185,3547,10923,544,10638,11409,18598,3063
6713,15728,17353,2377,2421,11261,10090,1709,17866
6714,4147,16438,14892,7598,16234,12524,5423,6282
6715,9837,13419,868,10946,7285,16084,17285,13378
6716,13370,17519,14978,5489,16181,15466,6462,18766
6717,221,15595,4549,2910,5306,13309,15682,18352
6718,13477,18785,8233,1244,10843,5339,10796,2165
6719,1648,11487,3211,10835,18382,14962,13048,18692
6720,15999,19495,14303,19380,11751,16168,11577,15924
6721,3850,9471,4923,7827,7277,19838,9625,6850
6722,2259,4601,12135,9376,1125,6240,6726,18915
6723,17244,3866,6641,9755,10398,17238,7753,15460
6724,1012,9020,12373,18827,13217,14822,13071,2400
6725,13897,15057,16450,787,6654,4932,12745,7974
6726,19728,4596,18434,13981,7097,18050,9593,16193
6727,3858,7029,3496,13376,1031,375,4596,6579
6728,9442,17829,11516,304,19125,2554,19273,12567
6729,8904,5171,348,7610,13653,6105,14870,2654
6730,16610,13520,16197,7970,9441,18363,2840,15061
6731,7745,6983,1108,15697,9340,1916,19622,8153
6732,16510,69,16062,3126,12504,11871,12182,18547
6733,18034,17454,7741,17928,2011,6588,1303,1607
6734,1347,7413,15402,6214,3539,16000,5357,5783
6735,4420,4849,18172,4552,16723,11197,6832,13970
6736,11801,2281,14690,6422,16340,11454,10963,18305
6737,11491,2665,17542,17868,3149,10556,13196,13192
6738,19935,707,4762,16181,17340,12864,6985,7407
6739,3417,7207,3727,1058,3246,16705,10875,15062
6740,18953,7506,7148,2094,3168,19853,6828,11006
6741,8864,2461,9512,14239,2418,5873,3627,13818
6742,9420,9780,17553,5980,4165,453,11217,8517
6743,9995,14893,1250,9157,11064,7749,887,2488
6744,4073,4805,19919,17123,3332,15944,14371,4957
6745,17258,2042,621,3565,234,60,9806,9262
6746,10018,18448,3464,3247,14567,6607,3167,12776
6747,4315,3904,2309,17001,10049,8366,19064,6836
6748,3101,3142,5007,16259,6152,11542,6777,17801
6749,10968,509,13637,1946,3747,18100,5847,5092
6750,7802,16880,6552,10317,19563,15999,15372,15406
6751,14586,12442,19877,16189,17114,15196,17432,10940
6752,19519,19725,9164,19742,14807,14527,15706,19513
6753,3500,7593,1129,10178,19507,13762,18711,107
6754,12367,2589,12263,11518,2126,1028,8853,11569
6755,14812,7656,7141,8891,203,10058,14661,11337
6756,14240,6256,2193,4211,7450,16974,7442,14800
6757,1485,3285,18837,5751,6250,2948,10268,6966
6758,5053,9391,17195,15775,7288,7153,1448,92
6759,14873,9879,16093,9008,2882,16915,19666,12880
6760,14968,12596,11208,8814,8020,15273,15090,2346
6761,5007,7812,7265,16216,15615,13182,17558,17207
6762,15147,9129,4492,9969,13712,8471,15344,18140
6763,15854,7960,11297,89,2143,3509,3307,17611
6764,6159,14211,13307,17704,9507,5105,9505,8813
6765,2035,391,16598,12386,15183,7852,11042,2462
6766,4321,2768,5517,2215,3554,9157,3443,4881
6767,6222,8803,17246,13799,12080,17415,16790,9555
6768,9070,5308,17247,18307,2069,7763,5922,8747
6769,19286,7414,17988,18704,9695,5091,11437,19607
6770,14534,13711,13167,445,10485,9579,1531,12201
6771,7428,8060,4928,9204,3243,4838,11722,2381
6772,8171,480,16824,5157,2974,8748,15359,3674
6773,16428,7326,17392,17494,5549,545,4050,12538
6774,10899,15684,14334,11882,11543,15339,9598,11306
6775,16846,2899,18483,14471,16949,2233,19994,5561
6776,15467,15544,14304,8367,19689,9592,8909,15845
6777,10391,18961,9961,10111,10021,14569,11941,15333
6778,16203,9631,18679,12087,17037,18165,15295,1772
6779,18882,11047,12821,5490,12761,9468,5125,17644
6780,1607,1871,11813,17043,5503,3301,18947,17548
6781,1635,11982,11946,19891,7023,19097,8974,14246
6782,13861,6191,7718,8037,1877,19357,14581,356
6783,508,9922,9980,7343,17528,7042,7726,9694
6784,5767,16573,1157,10610,10587,9170,2956,6985
6785,1698,12154,18943,6647,2723,7545,10179,11604
6786,15196,18327,14188,10970,12876,11886,13431,5247
6787,6462,1732,18830,9057,3588,4975,7671,7120
6788,5505,9061,13189,9469,10194,7223,9940,14846
6789,14195,9097,988,6921,5526,6998,7885,243
6790,11177,15152,8083,19207,1507,2800,7222,18099
6791,6835,4285,2113,2013,16049,1816,16741,8311
6792,6862,16895,2499,18040,17096,11429,4169,15274
6793,8624,13726,10006,7895,455,12275,3828,19919
6794,15885,7571,5777,11412,11656,391,14617,10514
6795,3314,3230,15614,11663,3362,19602,19204,8293
6796,9186,8460,9124,12673,13774,5230,6535,13234
6797,13305,3171,19969,17595,18113,356,14272,14877
6798,3157,14656,12493,6526,12214,2154,69,16429
6799,13064,18673,19165,15648,13582,4988,19424,11041
6800,9819,470,14883,19549,3414,7382,9713,13861
6801,12013,7137,6898,18508,2104,2387,13699,10943
6802,6412,10319,12393,925,7153,12483,13276,15890
6803,13917,3707,6333,19607,13834,15346,11859,7461
6804,18058,8789,2420,5835,8650,2086,18865,12772
6805,3052,17209,10227,15819,5713,13812,3636,1126
6806,5562,14028,2900,6620,17678,7672,9323,9538
6807,3383,1915,13210,17036,16796,15029,14978,7469
6808,18203,15304,1809,2720,9833,2395,18324,6482
6809,4241,17968,15004,19354,6201,8006,3521,7125
6810,4689,16270,7144,18010,2043,4988,5362,2840
6811,4572,1631,4364,4905,1844,10519,9712,5210
6812,13140,14095,169,12506,16887,9245,66,18667
6813,941,13959,13516,14159,9372,10963,5169,9969
6814,17743,1722,3664,16040,6080,857,13176,17430
6815,19630,3268,19494,7218,7316,11016,17686,17077
6816,8765,18801,4208,17435,13249,7867,14770,11012
6817,12253,11063,7628,4260,3945,17243,1586,1502
6818,5368,10147,8378,1602,6136,13079,15051,2028
6819,4044,6136,18983,12932,6524,17813,11105,11126
6820,10626,6653,8049,8188,2222,7731,1664,7939
6821,14351,5626,13994,3717,11541,11495,11094,7987
6822,17027,1261,1788,467,15655,18685,5285,15443
6823,3533,12409,18938,6026,6886,11641,15740,9495
6824,6497,18447,6246,4884,16829,15817,12009,9276
6825,15691,5865,8273,15908,11820,18524,6701,15358
6826,6197,13438,18587,7250,19687,9194,19021,12195
6827,15006,14206,16651,18932,1394,2126,11825,18651
6828,10515,12931,9433,8664,19209,16744,14748,12476
6829,12595,14274,8283,5032,9923,9497,18498,66
6830,183,6373,14136,14475,12250,13217,11207,9897
6831,16617,3246,9256,9108,4012,13098,6990,5472
6832,15013,5976,15654,8922,18651,10309,5753,15823
6833,3700,11409,15306,18554,15165,9815,10976,10943
6834,19978,12136,12968,13355,1236,10605,15390,2753
6835,17479,18853,928,3401,12110,10610,5981,4933
6836,2293,7252,671,797,15562,7768,6547,7610
6837,7969,19635,529,11543,16108,12475,9792,14599
6838,19229,14767,379,16850,17299,1893,16363,9098
6839,16963,1348,16880,10973,3815,7347,5136,15366
6840,6550,18805,2141,7357,7353,10401,1534,16025
6841,18718,19519,10895,17415,15131,3532,4813,837
6842,5040,10373,11610,11457,3893,55,18614,9044
6843,15470,19629,8611,4216,1728,19026,6925,9973
6844,12602,13642,4080,10574,3244,9008,9203,5298
6845,16284,10510,2225,6949,8468,19428,16293,17116
6846,7921,2098,6413,15759,6675,4507,9736,19265
6847,4963,10097,19574,1915,1773,17470,6577,6546
6848,4637,9791,5908,17777,8591,6034,11310,8501
6849,3004,15549,2917,16899,8913,11226,17200,7964
6850,12935,16262,11625,10623,12971,7804,6995,16488
6851,1283,17365,14458,2537,2682,15868,4062,146
6852,8699,17864,121,15491,18516,16503,2005,17680
6853,2766,17637,13878,3929,13303,567,12427,17416
6854,8526,202,4790,3311,3728,1389,17837,16938
6855,8816,8450,16794,11656,415,11986,9363,8605
6856,7616,15505,7451,6883,2939,8312,9904,781
6857,7424,7843,1944,12362,6811,12235,12033,17615
6858,14165,2323,13439,14854,8279,1061,15808,15638
6859,18913,325,4804,14212,11434,4938,1756,11467
6860,18499,9898,16910,16777,16051,2880,14596,1707
6861,5239,19626,6625,18770,1064,13403,9362,5513
6862,13861,16135,10588,5195,16992,3871,14789,14173
6863,18127,17366,10617,7840,18911,3491,5688,10206
6864,8218,18614,11049,3459,7413,16961,10487,16393
6865,848,1702,8144,18215,12964,8886,696,8475
6866,6272,15805,16506,208,758,12397,3350,10971
6867,7182,5335,10091,9881,4776,8103,12979,3174
